ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
CORUM_2834	SMAD4-SMAD2-SMAD3 complex	1.35104791494835	0.000816381614008478	0.055572957180706	2/258	3/15524	4088/4089	SMAD3/SMAD4	2
CORUM_2956	PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	1.34263226016031	0.000816381614008478	0.055572957180706	2/258	3/15524	867/5335	CBL/PLCG1	2
CORUM_3740	SKI-SMAD3-SMAD4 complex	1.35104791494835	0.000816381614008478	0.055572957180706	2/258	3/15524	4088/4089	SMAD3/SMAD4	2
CORUM_3754	CREBBP-SMAD3-SMAD4 pentameric complex	1.35104791494835	0.000816381614008478	0.055572957180706	2/258	3/15524	4088/4089	SMAD3/SMAD4	2
CORUM_3959	SKI-SMAD3-SMAD4 complex, TGF(beta)-dependent	1.35104791494835	0.000816381614008478	0.055572957180706	2/258	3/15524	4088/4089	SMAD3/SMAD4	2
CORUM_5735	TGF-beta receptor-SMAD3 complex	1.56691380808221	0.000816381614008478	0.055572957180706	2/258	3/15524	4088/7046	SMAD3/TGFBR1	2
CORUM_6649	SMAD3-SMAD4-WWTR1 complex	1.35104791494835	0.000816381614008478	0.055572957180706	2/258	3/15524	4088/4089	SMAD3/SMAD4	2
CORUM_6756	RasGAP-AURKB-survivin complex	1.74610665410785	0.000816381614008478	0.055572957180706	2/258	3/15524	332/5921	BIRC5/RASA1	2
CORUM_7517	Ubiquitin E3 ligase (CUL3, KLHL7, RBX1)	1.2115240579512	0.000816381614008478	0.055572957180706	2/258	3/15524	8452/9978	CUL3/RBX1	2
CORUM_7524	Ubiquitin E3 ligase (CUL3, KLHL20, RBX1)	1.2115240579512	0.000816381614008478	0.055572957180706	2/258	3/15524	8452/9978	CUL3/RBX1	2
CORUM_7525	Ubiquitin E3 ligase (CUL3, KLHL24, RBX1)	1.2115240579512	0.000816381614008478	0.055572957180706	2/258	3/15524	8452/9978	CUL3/RBX1	2
CORUM_1260	Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)	1.15361720322594	0.00161483484223557	0.0767164880089913	2/258	4/15524	9978/80204	RBX1/FBXO11	2
CORUM_2692	SMAD3-SMAD4-cJun-cFos complex	1.35104791494835	0.00161483484223557	0.0767164880089913	2/258	4/15524	4088/4089	SMAD3/SMAD4	2
CORUM_2707	SMAD3-SMAD4-FOXO3-FOXG1 complex	1.35104791494835	0.00161483484223557	0.0767164880089913	2/258	4/15524	4088/4089	SMAD3/SMAD4	2
CORUM_3961	SMAD3-cSKI-SIN3A-HDAC1 complex	1.26239827970833	0.00161483484223557	0.0767164880089913	2/258	4/15524	3065/4088	HDAC1/SMAD3	2
CORUM_7523	Ubiquitin E3 ligase (CUL3, KLHL9, KLHL13, RBX1)	1.2115240579512	0.00161483484223557	0.0767164880089913	2/258	4/15524	8452/9978	CUL3/RBX1	2
CORUM_2189	Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)	1.21192797958189	0.00266187866316841	0.101880671025925	2/258	5/15524	4088/9978	SMAD3/RBX1	2
CORUM_3234	SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced	1.3493381824317	0.00266187866316841	0.101880671025925	2/258	5/15524	3065/4089	HDAC1/SMAD4	2
CORUM_1182	CDC5L core complex	1.2235939070505	0.00394909351584078	0.123974913295047	2/258	6/15524	3312/5356	HSPA8/PLRG1	2
CORUM_1474	SMAD3/4-E2F4/5-p107-DP1 complex	1.35104791494835	0.00394909351584078	0.123974913295047	2/258	6/15524	4088/4089	SMAD3/SMAD4	2
CORUM_486	WIP-WASp-actin-myosin-IIa complex	1.49451761280092	0.00394909351584078	0.123974913295047	2/258	6/15524	4627/4637	MYH9/MYL6	2
CORUM_2529	LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated	1.34263226016031	0.00546826916333292	0.146907154253386	2/258	7/15524	867/5335	CBL/PLCG1	2
CORUM_2715	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)	1.2115240579512	0.00721140010460852	0.162489128163518	2/258	8/15524	8452/9978	CUL3/RBX1	2
CORUM_2815	BRCA1-BARD1-BACH1-DNA damage complex II	1.54481129707065	0.00721140010460852	0.162489128163518	2/258	8/15524	571/5932	BACH1/RBBP8	2
CORUM_308	60S ribosomal subunit, cytoplasmic	2.36615941596222	0.00759275012721904	0.167040502798819	4/258	47/15524	6155/6168/6169/7311	RPL27/RPL37A/RPL38/UBA52	4
CORUM_2300	Profilin 2 complex	1.62419953535665	0.00917068108010778	0.18044283759029	2/258	9/15524	3312/9475	HSPA8/ROCK2	2
CORUM_306	Ribosome, cytoplasmic	2.63006763757957	0.0106644924170053	0.199290479755555	5/258	80/15524	6155/6168/6169/6232/7311	RPL27/RPL37A/RPL38/RPS27/UBA52	5
CORUM_2829	RSmad complex	1.35104791494835	0.0113385026692658	0.199290479755555	2/258	10/15524	4088/4089	SMAD3/SMAD4	2
CORUM_3040	Multisynthetase complex	1.40289032888889	0.0113385026692658	0.199290479755555	2/258	10/15524	84174/7965	SLA2/AIMP2	2
CORUM_725	P2X7 receptor signalling complex	1.32213486752057	0.0162702834155282	0.199290479755555	2/258	12/15524	81/3312	ACTN4/HSPA8	2
CORUM_2580	Survivin homodimer complex	0.922126612630971	0.0166194279824783	0.199290479755555	1/258	1/15524	332	BIRC5	1
CORUM_6428	ATL1 homo-oligomer complex	0.770967686490974	0.0166194279824783	0.199290479755555	1/258	1/15524	51062	ATL1	1
CORUM_563	F1F0-ATP synthase, mitochondrial	1.39203128196048	0.0219496220847924	0.201485876336318	2/258	14/15524	498/513	ATP5F1A/ATP5F1D	2
CORUM_282	SNF2h-cohesin-NuRD complex	1.43869794338112	0.0283222648912954	0.201485876336318	2/258	16/15524	3065/9126	HDAC1/SMC3	2
CORUM_1159	p33ING1b-HDAC1 complex	0.831744255520096	0.0329637034176727	0.201485876336318	1/258	2/15524	3065	HDAC1	1
CORUM_1990	PGRMC1-SCAP complex	0.955011810746556	0.0329637034176727	0.201485876336318	1/258	2/15524	22937	SCAP	1
CORUM_2162	APPBP1-UBA3 complex	0.869173599615692	0.0329637034176727	0.201485876336318	1/258	2/15524	9039	UBA3	1
CORUM_2308	AP3D1-AP3S1 complex	0.786734858327137	0.0329637034176727	0.201485876336318	1/258	2/15524	1176	AP3S1	1
CORUM_2578	Sam68-p120GAP complex	1.38187493051752	0.0329637034176727	0.201485876336318	1/258	2/15524	5921	RASA1	1
CORUM_2655	MYC-MAX complex	0.840923123565091	0.0329637034176727	0.201485876336318	1/258	2/15524	4149	MAX	1
CORUM_2704	Ectodermin-SMAD4 complex	0.948718150506444	0.0329637034176727	0.201485876336318	1/258	2/15524	4089	SMAD4	1
CORUM_2744	TRAF2-MALT1 complex	0.922577561825382	0.0329637034176727	0.201485876336318	1/258	2/15524	7186	TRAF2	1
CORUM_2813	BRCA1-SMAD3 complex	0.834000261101133	0.0329637034176727	0.201485876336318	1/258	2/15524	4088	SMAD3	1
CORUM_2860	DSIF complex (DRB sensitivity-inducing factor complex)	0.838708095053052	0.0329637034176727	0.201485876336318	1/258	2/15524	6829	SUPT5H	1
CORUM_2861	DSIF complex (DRB sensitivity-inducing factor complex)	0.838708095053052	0.0329637034176727	0.201485876336318	1/258	2/15524	6829	SUPT5H	1
CORUM_2968	Axin-SMAD3 complex	0.834000261101133	0.0329637034176727	0.201485876336318	1/258	2/15524	4088	SMAD3	1
CORUM_3051	MAD-MAX complex	0.840923123565091	0.0329637034176727	0.201485876336318	1/258	2/15524	4149	MAX	1
CORUM_3052	MYC-MAX complex	0.840923123565091	0.0329637034176727	0.201485876336318	1/258	2/15524	4149	MAX	1
CORUM_3175	CIN85-CBL complex	0.992992712626586	0.0329637034176727	0.201485876336318	1/258	2/15524	867	CBL	1
CORUM_3176	USP1-UAF1 complex	1.21308843474971	0.0329637034176727	0.201485876336318	1/258	2/15524	57599	WDR48	1
CORUM_3199	SKI-SMAD3 complex	0.834000261101133	0.0329637034176727	0.201485876336318	1/258	2/15524	4088	SMAD3	1
CORUM_3200	SMAD4-SKI complex	0.948718150506444	0.0329637034176727	0.201485876336318	1/258	2/15524	4089	SMAD4	1
CORUM_3733	SKI-SMAD3 complex	0.834000261101133	0.0329637034176727	0.201485876336318	1/258	2/15524	4088	SMAD3	1
CORUM_3750	CREBBP-SMAD3 hexameric complex	0.834000261101133	0.0329637034176727	0.201485876336318	1/258	2/15524	4088	SMAD3	1
CORUM_3853	Rb-HDAC1 complex	0.831744255520096	0.0329637034176727	0.201485876336318	1/258	2/15524	3065	HDAC1	1
CORUM_4039	PAR4-BACE1 complex	1.62447932611429	0.0329637034176727	0.201485876336318	1/258	2/15524	5074	PAWR	1
CORUM_5225	Casein kinase II (beta-dimer, alpha-dimer)	0.895194363479295	0.0329637034176727	0.201485876336318	1/258	2/15524	1457	CSNK2A1	1
CORUM_5241	SMC1-SMC3 complex	1.06662906198398	0.0329637034176727	0.201485876336318	1/258	2/15524	9126	SMC3	1
CORUM_5529	TRAF2-cIAP1/BIRC2 complex	0.922577561825382	0.0329637034176727	0.201485876336318	1/258	2/15524	7186	TRAF2	1
CORUM_5540	TRAF2-TRADD complex	0.922577561825382	0.0329637034176727	0.201485876336318	1/258	2/15524	7186	TRAF2	1
CORUM_5720	CIN85-CBL complex	0.992992712626586	0.0329637034176727	0.201485876336318	1/258	2/15524	867	CBL	1
CORUM_6023	Calcineurin	0.783572352041841	0.0329637034176727	0.201485876336318	1/258	2/15524	5534	PPP3R1	1
CORUM_6114	BAG1-HSC70 complex	0.782123538573103	0.0329637034176727	0.201485876336318	1/258	2/15524	3312	HSPA8	1
CORUM_6168	Exocyst EXOC5-EXOC6 subcomplex	0.872809718673729	0.0329637034176727	0.201485876336318	1/258	2/15524	54536	EXOC6	1
CORUM_6267	Ubiquitin E3 ligase (CUL3, KLHL3)	0.833467283314108	0.0329637034176727	0.201485876336318	1/258	2/15524	8452	CUL3	1
CORUM_6455	ARL2-TBCD complex	0.969000706808926	0.0329637034176727	0.201485876336318	1/258	2/15524	6904	TBCD	1
CORUM_6525	SPG3A-SPG33 complex	0.770967686490974	0.0329637034176727	0.201485876336318	1/258	2/15524	51062	ATL1	1
CORUM_6532	TSC2-HERC1 complex	1.22113095955686	0.0329637034176727	0.201485876336318	1/258	2/15524	7249	TSC2	1
CORUM_6617	NF2-WWC1 complex	1.71399555108148	0.0329637034176727	0.201485876336318	1/258	2/15524	4771	NF2	1
CORUM_6636	USP12-UAF1 complex	1.21308843474971	0.0329637034176727	0.201485876336318	1/258	2/15524	57599	WDR48	1
CORUM_6637	USP46-UAF1 complex	1.21308843474971	0.0329637034176727	0.201485876336318	1/258	2/15524	57599	WDR48	1
CORUM_6638	USP1-UAF1 complex	1.21308843474971	0.0329637034176727	0.201485876336318	1/258	2/15524	57599	WDR48	1
CORUM_6697	ARL2-TBCD complex	0.969000706808926	0.0329637034176727	0.201485876336318	1/258	2/15524	6904	TBCD	1
CORUM_6788	SLC9A3R1-ACTN4 complex	0.962443878228959	0.0329637034176727	0.201485876336318	1/258	2/15524	81	ACTN4	1
CORUM_7011	FERMT3-RACK1 complex	0.912263950806915	0.0329637034176727	0.201485876336318	1/258	2/15524	10399	RACK1	1
CORUM_7012	ITGB1-RACK1 complex	0.912263950806915	0.0329637034176727	0.201485876336318	1/258	2/15524	10399	RACK1	1
CORUM_7013	ITGB2-RACK1 complex	0.912263950806915	0.0329637034176727	0.201485876336318	1/258	2/15524	10399	RACK1	1
CORUM_7157	TSC1-TSC2 complex	1.22113095955686	0.0329637034176727	0.201485876336318	1/258	2/15524	7249	TSC2	1
CORUM_7158	TSC2-DVL complex	1.22113095955686	0.0329637034176727	0.201485876336318	1/258	2/15524	7249	TSC2	1
CORUM_7236	ARXN1-CIC complex	0.895299259635499	0.0329637034176727	0.201485876336318	1/258	2/15524	23152	CIC	1
CORUM_7294	JUND-TAP1 complex	0.817608016824704	0.0329637034176727	0.201485876336318	1/258	2/15524	3727	JUND	1
CORUM_7364	EYA1-SIX2 complex	0.910803015514099	0.0329637034176727	0.201485876336318	1/258	2/15524	10736	SIX2	1
CORUM_7370	CUL3-KCTD11 complex	0.833467283314108	0.0329637034176727	0.201485876336318	1/258	2/15524	8452	CUL3	1
CORUM_7371	CUL3-KCTD6 complex	0.833467283314108	0.0329637034176727	0.201485876336318	1/258	2/15524	8452	CUL3	1
CORUM_7429	HSD17B10-TRMT10C complex	0.955263003295382	0.0329637034176727	0.201485876336318	1/258	2/15524	3028	HSD17B10	1
CORUM_7482	LAP1-TOR1A complex	0.931811376869907	0.0329637034176727	0.201485876336318	1/258	2/15524	26092	TOR1AIP1	1
CORUM_75	TSC1-TSC2 complex	1.22113095955686	0.0329637034176727	0.201485876336318	1/258	2/15524	7249	TSC2	1
CORUM_7514	SCAP-SREBF2 complex	0.955011810746556	0.0329637034176727	0.201485876336318	1/258	2/15524	22937	SCAP	1
CORUM_7515	PAQR3-SCAP-complex	0.955011810746556	0.0329637034176727	0.201485876336318	1/258	2/15524	22937	SCAP	1
CORUM_7518	Ubiquitin E3 ligase (CUL3, KLHL8)	0.833467283314108	0.0329637034176727	0.201485876336318	1/258	2/15524	8452	CUL3	1
CORUM_7520	INSIG1-SCAP complex	0.955011810746556	0.0329637034176727	0.201485876336318	1/258	2/15524	22937	SCAP	1
CORUM_7526	Ubiquitin E3 ligase (CUL3, KLHL25)	0.833467283314108	0.0329637034176727	0.201485876336318	1/258	2/15524	8452	CUL3	1
CORUM_7533	Ubiquitin E3 ligase (CUL3, KLHL42)	0.833467283314108	0.0329637034176727	0.201485876336318	1/258	2/15524	8452	CUL3	1
CORUM_809	eRF1-eRF3-GTP-Mg(2+) complex	1.12044631719912	0.0329637034176727	0.201485876336318	1/258	2/15524	2107	ETF1	1
CORUM_816	MRIP-RHOA complex	1.02375289837556	0.0329637034176727	0.201485876336318	1/258	2/15524	23164	MPRIP	1
CORUM_817	MRIP-MBS complex	1.02375289837556	0.0329637034176727	0.201485876336318	1/258	2/15524	23164	MPRIP	1
CORUM_2721	HCF-1 complex	1.22308307583233	0.035336698790665	0.201485876336318	2/258	18/15524	3065/3312	HDAC1/HSPA8	2
CORUM_1045	Snurportin-CRM1-RanGTP complex	1.15032803889591	0.0490373643195048	0.201485876336318	1/258	3/15524	7514	XPO1	1
CORUM_1120	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)	0.922126612630971	0.0490373643195048	0.201485876336318	1/258	3/15524	332	BIRC5	1
CORUM_1146	Cleavage stimulation factor	1.44448811020916	0.0490373643195048	0.201485876336318	1/258	3/15524	1479	CSTF3	1
CORUM_1224	Ubiquitin E3 ligase (BMI1, SPOP, CUL3)	0.833467283314108	0.0490373643195048	0.201485876336318	1/258	3/15524	8452	CUL3	1
CORUM_1225	Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)	0.833467283314108	0.0490373643195048	0.201485876336318	1/258	3/15524	8452	CUL3	1
CORUM_1243	Ubiquitin E3 ligase (SPOP, DAXX, CUL3)	0.833467283314108	0.0490373643195048	0.201485876336318	1/258	3/15524	8452	CUL3	1
CORUM_1259	Chromatin assembly complex (CAF-1 complex)	0.80465031316837	0.0490373643195048	0.201485876336318	1/258	3/15524	8208	CHAF1B	1
CORUM_1297	MKK4-ARRB2-ASK1 complex	0.988715957664899	0.0490373643195048	0.201485876336318	1/258	3/15524	6416	MAP2K4	1
CORUM_1298	MKK4-ARRB2-JNK3 complex	0.988715957664899	0.0490373643195048	0.201485876336318	1/258	3/15524	6416	MAP2K4	1
CORUM_1539	G protein complex (GNG2, GNB2L1, RAF1)	0.912263950806915	0.0490373643195048	0.201485876336318	1/258	3/15524	10399	RACK1	1
CORUM_156	Retrotranslocation complex	0.882240155926333	0.0490373643195048	0.201485876336318	1/258	3/15524	50628	GEMIN4	1
CORUM_1642	p16-cyclin D2-CDK4 complex	0.911140921381021	0.0490373643195048	0.201485876336318	1/258	3/15524	1029	CDKN2A	1
CORUM_1779	TGF-beta-receptor-PAR6 complex	1.23355490416263	0.0490373643195048	0.201485876336318	1/258	3/15524	7046	TGFBR1	1
CORUM_1783	Ubiquitin E3 ligase (SMAD7, SMURF1) - TGFBR1	1.23355490416263	0.0490373643195048	0.201485876336318	1/258	3/15524	7046	TGFBR1	1
CORUM_1831	PIAS3-SMAD3-P300 complex	0.834000261101133	0.0490373643195048	0.201485876336318	1/258	3/15524	4088	SMAD3	1
CORUM_2129	DNAJB2-HSPA8-PSMA3 complex	0.782123538573103	0.0490373643195048	0.201485876336318	1/258	3/15524	3312	HSPA8	1
CORUM_2170	Ubiquitin E3 ligase (CDC34, CUL1, RBX1)	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_219	CAND1-CUL1-RBX1 complex	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_220	ARF-Mule complex	0.911140921381021	0.0490373643195048	0.201485876336318	1/258	3/15524	1029	CDKN2A	1
CORUM_221	CAND1-CUL2-RBX1 complex	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_2215	BRCA1-LMO4-CTIP complex	0.911035135951076	0.0490373643195048	0.201485876336318	1/258	3/15524	5932	RBBP8	1
CORUM_223	CAND1-CUL4A-RBX1 complex	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_2234	Chromatin assembly complex (CAF-1 complex)	0.80465031316837	0.0490373643195048	0.201485876336318	1/258	3/15524	8208	CHAF1B	1
CORUM_224	CAND1-CUL4B-RBX1 complex	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_240	BRCA1-CTIP-ZBRK1 repressor complex	0.911035135951076	0.0490373643195048	0.201485876336318	1/258	3/15524	5932	RBBP8	1
CORUM_2434	ITGA1-ITGB1-COL6A3 complex	0.79672635275375	0.0490373643195048	0.201485876336318	1/258	3/15524	3672	ITGA1	1
CORUM_2435	ITGA1-ITGB1-PTPN2 complex	0.79672635275375	0.0490373643195048	0.201485876336318	1/258	3/15524	3672	ITGA1	1
CORUM_2534	Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated	0.992992712626586	0.0490373643195048	0.201485876336318	1/258	3/15524	867	CBL	1
CORUM_2542	EGFR-CBL-GRB2 complex	0.992992712626586	0.0490373643195048	0.201485876336318	1/258	3/15524	867	CBL	1
CORUM_2579	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)	0.922126612630971	0.0490373643195048	0.201485876336318	1/258	3/15524	332	BIRC5	1
CORUM_2582	Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)	0.922126612630971	0.0490373643195048	0.201485876336318	1/258	3/15524	332	BIRC5	1
CORUM_2603	Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)	0.838708095053052	0.0490373643195048	0.201485876336318	1/258	3/15524	6829	SUPT5H	1
CORUM_2720	Casein kinase II (beta-dimer, alpha, alpha')	0.895194363479295	0.0490373643195048	0.201485876336318	1/258	3/15524	1457	CSNK2A1	1
CORUM_2722	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_2788	BRCA1 B complex	1.12735559118498	0.0490373643195048	0.201485876336318	1/258	3/15524	571	BACH1	1
CORUM_2814	BRCA1-HDAC1-HDAC2 complex	0.831744255520096	0.0490373643195048	0.201485876336318	1/258	3/15524	3065	HDAC1	1
CORUM_2819	BRCA1-CtIP-CtBP complex	0.911035135951076	0.0490373643195048	0.201485876336318	1/258	3/15524	5932	RBBP8	1
CORUM_2822	E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex	1.34728031144469	0.0490373643195048	0.201485876336318	1/258	3/15524	7323	UBE2D3	1
CORUM_2830	TIF1gamma-SMAD2-SMAD3 complex	0.834000261101133	0.0490373643195048	0.201485876336318	1/258	3/15524	4088	SMAD3	1
CORUM_2923	SHARP-CtBP1-CtIP complex	0.911035135951076	0.0490373643195048	0.201485876336318	1/258	3/15524	5932	RBBP8	1
CORUM_2930	SHARP-CtIP-RBP-Jkappa complex	0.911035135951076	0.0490373643195048	0.201485876336318	1/258	3/15524	5932	RBBP8	1
CORUM_2960	SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated	0.778621175913828	0.0490373643195048	0.201485876336318	1/258	3/15524	5335	PLCG1	1
CORUM_2961	SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated	0.778621175913828	0.0490373643195048	0.201485876336318	1/258	3/15524	5335	PLCG1	1
CORUM_3027	TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex	1.23355490416263	0.0490373643195048	0.201485876336318	1/258	3/15524	7046	TGFBR1	1
CORUM_3028	TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	1.23355490416263	0.0490373643195048	0.201485876336318	1/258	3/15524	7046	TGFBR1	1
CORUM_3031	Microprocessor complex	1.23355490416263	0.0490373643195048	0.201485876336318	1/258	3/15524	7046	TGFBR1	1
CORUM_3038	SMAD2-SMAD4-FAST1 complex	0.948718150506444	0.0490373643195048	0.201485876336318	1/258	3/15524	4089	SMAD4	1
CORUM_3053	mSin3A-HDAC1-HDAC2 complex	0.831744255520096	0.0490373643195048	0.201485876336318	1/258	3/15524	3065	HDAC1	1
CORUM_3156	CBF1-HDAC1-SMRT complex	0.831744255520096	0.0490373643195048	0.201485876336318	1/258	3/15524	3065	HDAC1	1
CORUM_3197	SMAD4-SNO-SKI complex	0.948718150506444	0.0490373643195048	0.201485876336318	1/258	3/15524	4089	SMAD4	1
CORUM_3205	SMAD3-SKI-NCOR complex	0.834000261101133	0.0490373643195048	0.201485876336318	1/258	3/15524	4088	SMAD3	1
CORUM_3206	SMAD4-SKI-NCOR complex	0.948718150506444	0.0490373643195048	0.201485876336318	1/258	3/15524	4089	SMAD4	1
CORUM_3269	RB1-HDAC1-BRG1 complex	0.831744255520096	0.0490373643195048	0.201485876336318	1/258	3/15524	3065	HDAC1	1
CORUM_3296	SMN complex (GEMIN5,4,3), SMN-independent intermediate	0.882240155926333	0.0490373643195048	0.201485876336318	1/258	3/15524	50628	GEMIN4	1
CORUM_3739	SKI-SMAD2-SMAD4  pentameric complex	0.948718150506444	0.0490373643195048	0.201485876336318	1/258	3/15524	4089	SMAD4	1
CORUM_3753	CREBBP-SMAD2-SMAD4 pentameric complex	0.948718150506444	0.0490373643195048	0.201485876336318	1/258	3/15524	4089	SMAD4	1
CORUM_391	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_3972	Ubiquitin E3 ligase (SMURF2, SMAD3) - SnoN complex, TGF(beta)-dependent	0.834000261101133	0.0490373643195048	0.201485876336318	1/258	3/15524	4088	SMAD3	1
CORUM_4072	Ubiquitin E3 ligase (CUL1, RBX1, SKP1)	0.765148295244186	0.0490373643195048	0.201485876336318	1/258	3/15524	9978	RBX1	1
CORUM_4977	gp78-VCP-DERL1 complex	0.963021423551934	0.0490373643195048	0.201485876336318	1/258	3/15524	267	AMFR	1
CORUM_5165	AP1G1-PACS1-FURIN complex	1.99594009768854	0.0490373643195048	0.201485876336318	1/258	3/15524	5045	FURIN	1
CORUM_5210	TANK-TRAF2-TRAF3 complex	0.922577561825382	0.0490373643195048	0.201485876336318	1/258	3/15524	7186	TRAF2	1
CORUM_5224	Casein kinase II (beta-dimer, alpha, alpha')	0.895194363479295	0.0490373643195048	0.201485876336318	1/258	3/15524	1457	CSNK2A1	1
CORUM_5465	IKB(epsilon)-RELA-cREL complex	0.781352415134482	0.0490373643195048	0.201485876336318	1/258	3/15524	5966	REL	1
CORUM_5466	IKB(beta)-RELA-cREL complex	0.781352415134482	0.0490373643195048	0.201485876336318	1/258	3/15524	5966	REL	1
CORUM_5467	IKB(alpha)-RELA-cREL complex	0.781352415134482	0.0490373643195048	0.201485876336318	1/258	3/15524	5966	REL	1
CORUM_5541	Ternary complex (TRAF2, FADD, TRADD)	0.922577561825382	0.0490373643195048	0.201485876336318	1/258	3/15524	7186	TRAF2	1
CORUM_5655	Ternary complex (LRRC7, CAMK2a, ACTN4)	0.962443878228959	0.0490373643195048	0.201485876336318	1/258	3/15524	81	ACTN4	1
CORUM_5709	ArgBP2a-CBL-PTK2B complex	0.992992712626586	0.0490373643195048	0.201485876336318	1/258	3/15524	867	CBL	1
CORUM_5713	SH3P2/OSTF1-CBL-SRC complex	0.992992712626586	0.0490373643195048	0.201485876336318	1/258	3/15524	867	CBL	1
CORUM_5721	CIN85-CBL-SH3GL2 complex	0.992992712626586	0.0490373643195048	0.201485876336318	1/258	3/15524	867	CBL	1
CORUM_5724	CIN85-SH3GL3-CBL complex	0.992992712626586	0.0490373643195048	0.201485876336318	1/258	3/15524	867	CBL	1
CORUM_5805	PGAM5-KEAP1-NRF2 complex	1.92501739892275	0.0490373643195048	0.201485876336318	1/258	3/15524	9817	KEAP1	1
CORUM_5870	APBB1-TSHZ3-HDAC1 complex	0.831744255520096	0.0490373643195048	0.201485876336318	1/258	3/15524	3065	HDAC1	1
CORUM_6053	LKB1-STRAD-MO25 complex	0.977154795234496	0.0490373643195048	0.201485876336318	1/258	3/15524	51719	CAB39	1
