ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_72764	Eukaryotic Translation Termination	3.36022048892535	0.000907122477136388	0.0576022772981607	7/258	93/15524	2107/6155/6168/6169/6232/7311/29104	ETF1/RPL27/RPL37A/RPL38/RPS27/UBA52/N6AMT1	7
REACTOME_6807505	RNA polymerase II transcribes snRNA genes	2.68900622077416	0.00143247012851803	0.0767164880089913	6/258	74/15524	6619/6829/6877/8178/23379/54973	SNAPC3/SUPT5H/TAF5/ELL/ICE1/INTS11	6
REACTOME_2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	2.01594277877624	0.00164745500377218	0.0767164880089913	4/258	31/15524	3065/4088/4089/7311	HDAC1/SMAD3/SMAD4/UBA52	4
REACTOME_8952158	RUNX3 regulates BCL2L11 (BIM) transcription	1.35104791494835	0.00266187866316841	0.101880671025925	2/258	5/15524	4088/4089	SMAD3/SMAD4	2
REACTOME_975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	3.20289359302825	0.00308500035032183	0.114926546383989	7/258	115/15524	2107/6155/6168/6169/6232/7311/55110	ETF1/RPL27/RPL37A/RPL38/RPS27/UBA52/MAGOHB	7
REACTOME_1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	1.71867066512059	0.00361036020268149	0.123974913295047	3/258	19/15524	867/5335/7311	CBL/PLCG1/UBA52	3
REACTOME_192823	Viral mRNA Translation	2.88262126908875	0.00365713399590298	0.123974913295047	6/258	89/15524	2926/6155/6168/6169/6232/7311	GRSF1/RPL27/RPL37A/RPL38/RPS27/UBA52	6
REACTOME_3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	1.56691380808221	0.00394909351584078	0.123974913295047	2/258	6/15524	4088/7046	SMAD3/TGFBR1	2
REACTOME_3656532	TGFBR1 KD Mutants in Cancer	1.56691380808221	0.00394909351584078	0.123974913295047	2/258	6/15524	4088/7046	SMAD3/TGFBR1	2
REACTOME_5627117	RHO GTPases Activate ROCKs	2.14779644695864	0.00419581427211622	0.128825330508711	3/258	20/15524	4627/4637/9475	MYH9/MYL6/ROCK2	3
REACTOME_416572	Sema4D induced cell migration and growth-cone collapse	2.14779644695864	0.00483561970618413	0.145205378162926	3/258	21/15524	4627/4637/9475	MYH9/MYL6/ROCK2	3
REACTOME_6807004	Negative regulation of MET activity	1.82314315858249	0.00483561970618413	0.145205378162926	3/258	21/15524	867/5795/7311	CBL/PTPRJ/UBA52	3
REACTOME_2500257	Resolution of Sister Chromatid Cohesion	3.26088050473852	0.00488522031042055	0.145205378162926	7/258	125/15524	332/6232/7514/9126/10726/79172/100527963	BIRC5/RPS27/XPO1/SMC3/NUDC/CENPO/PMF1-BGLAP	7
REACTOME_141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	2.94737733016488	0.00503851714741192	0.146641842811135	6/258	95/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	2.99226800253197	0.00503851714741192	0.146641842811135	6/258	95/15524	2107/6155/6168/6169/6232/7311	ETF1/RPL27/RPL37A/RPL38/RPS27/UBA52	6
REACTOME_6802953	RAS signaling downstream of NF1 loss-of-function variants	2.04081950812676	0.00546826916333292	0.146907154253386	2/258	7/15524	4763/200734	NF1/SPRED2	2
REACTOME_8941855	RUNX3 regulates CDKN1A transcription	1.35104791494835	0.00546826916333292	0.146907154253386	2/258	7/15524	4088/4089	SMAD3/SMAD4	2
REACTOME_450321	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	1.87846782568614	0.00553114151836996	0.147181041926911	3/258	22/15524	5609/6416/7311	MAP2K7/MAP2K4/UBA52	3
REACTOME_5627123	RHO GTPases activate PAKs	2.37525139480326	0.00628363043447349	0.158166337242513	3/258	23/15524	4627/4637/4771	MYH9/MYL6/NF2	3
REACTOME_72689	Formation of a pool of free 40S subunits	2.85328784098942	0.00676920317825992	0.162489128163518	6/258	101/15524	6155/6168/6169/6232/7311/8664	RPL27/RPL37A/RPL38/RPS27/UBA52/EIF3D	6
REACTOME_5358493	Synthesis of diphthamide-EEF2	1.56428770491226	0.00721140010460852	0.162489128163518	2/258	8/15524	1801/51611	DPH1/DPH5	2
REACTOME_2122947	NOTCH1 Intracellular Domain Regulates Transcription	1.92867720729611	0.00759275012721904	0.167040502798819	4/258	47/15524	3065/7311/9978/26508	HDAC1/UBA52/RBX1/HEYL	4
REACTOME_9010553	Regulation of expression of SLITs and ROBOs	3.36935749701457	0.00786793714403152	0.17041097969321	8/258	171/15524	2107/6155/6168/6169/6232/7311/9978/55110	ETF1/RPL27/RPL37A/RPL38/RPS27/UBA52/RBX1/MAGOHB	8
REACTOME_447041	CHL1 interactions	1.19654446815863	0.00917068108010778	0.18044283759029	2/258	9/15524	3312/3672	HSPA8/ITGA1	2
REACTOME_8948747	Regulation of PTEN localization	2.07719629605442	0.00917068108010778	0.18044283759029	2/258	9/15524	5728/7311	PTEN/UBA52	2
REACTOME_9662834	CD163 mediating an anti-inflammatory response	2.24451484209627	0.00917068108010778	0.18044283759029	2/258	9/15524	4627/5045	MYH9/FURIN	2
REACTOME_156827	L13a-mediated translational silencing of Ceruloplasmin expression	2.85328784098942	0.0105541039149838	0.199290479755555	6/258	111/15524	6155/6168/6169/6232/7311/8664	RPL27/RPL37A/RPL38/RPS27/UBA52/EIF3D	6
REACTOME_68877	Mitotic Prometaphase	2.94737733016488	0.0110009509953893	0.199290479755555	6/258	112/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_72706	GTP hydrolysis and joining of the 60S ribosomal subunit	2.85328784098942	0.0110009509953893	0.199290479755555	6/258	112/15524	6155/6168/6169/6232/7311/8664	RPL27/RPL37A/RPL38/RPS27/UBA52/EIF3D	6
REACTOME_6791226	Major pathway of rRNA processing in the nucleolus and cytosol	3.56342824788975	0.0115687938321655	0.199290479755555	8/258	183/15524	6155/6168/6169/6232/7311/10969/26354/51013	RPL27/RPL37A/RPL38/RPS27/UBA52/EBNA1BP2/GNL3/EXOSC1	8
REACTOME_5357956	TNFR1-induced NFkappaB signaling pathway	1.75941416766664	0.012051564604713	0.199290479755555	3/258	29/15524	7186/7311/10399	TRAF2/UBA52/RACK1	3
REACTOME_8949613	Cristae formation	1.8162229170457	0.012051564604713	0.199290479755555	3/258	29/15524	498/513/55735	ATP5F1A/ATP5F1D/DNAJC11	3
REACTOME_9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	1.68474409507854	0.012051564604713	0.199290479755555	3/258	29/15524	3065/4088/4089	HDAC1/SMAD3/SMAD4	3
REACTOME_9648025	EML4 and NUDC in mitotic spindle formation	2.94737733016488	0.0129226143294607	0.199290479755555	6/258	116/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_110314	Recognition of DNA damage by PCNA-containing replication complex	1.85181718751081	0.0132291101440785	0.199290479755555	3/258	30/15524	7311/9978/57599	UBA52/RBX1/WDR48	3
REACTOME_3928663	EPHA-mediated growth cone collapse	2.14779644695864	0.0132291101440785	0.199290479755555	3/258	30/15524	4627/4637/9475	MYH9/MYL6/ROCK2	3
REACTOME_1502540	Signaling by Activin	1.35104791494835	0.0137074469781604	0.199290479755555	2/258	11/15524	4088/4089	SMAD3/SMAD4	2
REACTOME_69541	Stabilization of p53	1.36917595019793	0.0137074469781604	0.199290479755555	2/258	11/15524	1029/7311	CDKN2A/UBA52	2
REACTOME_8934903	Receptor Mediated Mitophagy	1.32217888603903	0.0137074469781604	0.199290479755555	2/258	11/15524	1457/9474	CSNK2A1/ATG5	2
REACTOME_2467813	Separation of Sister Chromatids	3.48106626169342	0.0142471803142332	0.199290479755555	8/258	190/15524	332/6232/7311/7514/9126/10726/79172/100527963	BIRC5/RPS27/UBA52/XPO1/SMC3/NUDC/CENPO/PMF1-BGLAP	8
REACTOME_2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	1.92867720729611	0.0147890175888325	0.199290479755555	4/258	57/15524	3065/7311/9978/26508	HDAC1/UBA52/RBX1/HEYL	4
REACTOME_2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	1.92867720729611	0.0147890175888325	0.199290479755555	4/258	57/15524	3065/7311/9978/26508	HDAC1/UBA52/RBX1/HEYL	4
REACTOME_2871796	FCERI mediated MAPK activation	1.80315337288499	0.0157746396843798	0.199290479755555	3/258	32/15524	5335/5609/6416	PLCG1/MAP2K7/MAP2K4	3
REACTOME_156902	Peptide chain elongation	2.63006763757957	0.0163424659932024	0.199290479755555	5/258	89/15524	6155/6168/6169/6232/7311	RPL27/RPL37A/RPL38/RPS27/UBA52	5
REACTOME_171286	Synthesis and processing of ENV and VPU	1.99594009768854	0.0166194279824783	0.199290479755555	1/258	1/15524	5045	FURIN	1
REACTOME_5674404	PTEN Loss of Function in Cancer	1.84537936872682	0.0166194279824783	0.199290479755555	1/258	1/15524	5728	PTEN	1
REACTOME_9646303	Evasion of Oncogene Induced Senescence Due to p14ARF Defects	0.911140921381021	0.0166194279824783	0.199290479755555	1/258	1/15524	1029	CDKN2A	1
REACTOME_9646304	Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects	0.911140921381021	0.0166194279824783	0.199290479755555	1/258	1/15524	1029	CDKN2A	1
REACTOME_2514859	Inactivation, recovery and regulation of the phototransduction cascade	1.6699964686887	0.0185763746223955	0.201485876336318	3/258	34/15524	6295/10988/23173	SAG/METAP2/METAP1	3
REACTOME_936440	Negative regulators of DDX58/IFIH1 signaling	1.99260098792833	0.0185763746223955	0.201485876336318	3/258	34/15524	7311/7323/9474	UBA52/UBE2D3/ATG5	3
REACTOME_5357905	Regulation of TNFR1 signaling	1.75941416766664	0.0200739008425995	0.201485876336318	3/258	35/15524	7186/7311/10399	TRAF2/UBA52/RACK1	3
REACTOME_9615710	Late endosomal microautophagy	1.78008323469571	0.0200739008425995	0.201485876336318	3/258	35/15524	3312/7311/79643	HSPA8/UBA52/CHMP6	3
REACTOME_9033241	Peroxisomal protein import	2.40848509869084	0.0206557731212154	0.201485876336318	4/258	63/15524	51/189/7311/7323	ACOX1/AGXT/UBA52/UBE2D3	4
REACTOME_8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	1.73914010609322	0.0219496220847924	0.201485876336318	2/258	14/15524	5753/5921	PTK6/RASA1	2
REACTOME_5637810	Constitutive Signaling by EGFRvIII	1.34263226016031	0.0250525628343978	0.201485876336318	2/258	15/15524	867/5335	CBL/PLCG1	2
REACTOME_8875360	InlB-mediated entry of Listeria monocytogenes into host cell	1.43120800819266	0.0250525628343978	0.201485876336318	2/258	15/15524	867/7311	CBL/UBA52	2
REACTOME_8949664	Processing of SMDT1	1.36756584212458	0.0250525628343978	0.201485876336318	2/258	15/15524	10367/10939	MICU1/AFG3L2	2
REACTOME_1632852	Macroautophagy	2.25441075970667	0.0264985072537491	0.201485876336318	4/258	68/15524	7249/9474/79643/84971	TSC2/ATG5/CHMP6/ATG4D	4
REACTOME_9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	2.63006763757957	0.0266202852570494	0.201485876336318	5/258	101/15524	6155/6168/6169/6232/7311	RPL27/RPL37A/RPL38/RPS27/UBA52	5
REACTOME_390471	Association of TriC/CCT with target proteins during biosynthesis	2.16778805510141	0.0267102783047024	0.201485876336318	3/258	39/15524	22948/26272/55135	CCT5/FBXO4/WRAP53	3
REACTOME_445355	Smooth Muscle Contraction	1.64855687529277	0.0267102783047024	0.201485876336318	3/258	39/15524	3672/4637/25802	ITGA1/MYL6/LMOD1	3
REACTOME_1295596	Spry regulation of FGF signaling	1.43120800819266	0.0283222648912954	0.201485876336318	2/258	16/15524	867/7311	CBL/UBA52	2
REACTOME_163210	Formation of ATP by chemiosmotic coupling	1.39203128196048	0.0283222648912954	0.201485876336318	2/258	16/15524	498/513	ATP5F1A/ATP5F1D	2
REACTOME_2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1.61352005768627	0.0283222648912954	0.201485876336318	2/258	16/15524	7046/7311	TGFBR1/UBA52	2
REACTOME_532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	1.4084940185076	0.0283222648912954	0.201485876336318	2/258	16/15524	267/7311	AMFR/UBA52	2
REACTOME_5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation	1.42796683401949	0.0283222648912954	0.201485876336318	2/258	16/15524	6416/7311	MAP2K4/UBA52	2
REACTOME_5663220	RHO GTPases Activate Formins	2.94737733016488	0.0286599925098591	0.201485876336318	6/258	139/15524	332/6232/7514/10726/79172/100527963	BIRC5/RPS27/XPO1/NUDC/CENPO/PMF1-BGLAP	6
REACTOME_9617828	FOXO-mediated transcription of cell cycle genes	1.35104791494835	0.031752373791428	0.201485876336318	2/258	17/15524	4088/4089	SMAD3/SMAD4	2
REACTOME_72163	mRNA Splicing - Major Pathway	2.88634934948282	0.0317811518086829	0.201485876336318	7/258	181/15524	1479/3312/5356/6631/55110/55696/57794	CSTF3/HSPA8/PLRG1/SNRPC/MAGOHB/RBM22/SUGP1	7
REACTOME_111471	Apoptotic factor-mediated response	0.911140921381021	0.0329637034176727	0.201485876336318	1/258	2/15524	1029	CDKN2A	1
REACTOME_1483101	Synthesis of PS	1.37968723960007	0.0329637034176727	0.201485876336318	1/258	2/15524	81490	PTDSS2	1
REACTOME_211994	Sterols are 12-hydroxylated by CYP8B1	0.821279045716157	0.0329637034176727	0.201485876336318	1/258	2/15524	5740	PTGIS	1
REACTOME_5633231	Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)	1.21661507879441	0.0329637034176727	0.201485876336318	1/258	2/15524	79868	ALG13	1
REACTOME_9630791	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4	0.911140921381021	0.0329637034176727	0.201485876336318	1/258	2/15524	1029	CDKN2A	1
REACTOME_9632697	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4	0.911140921381021	0.0329637034176727	0.201485876336318	1/258	2/15524	1029	CDKN2A	1
REACTOME_9645722	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	0.911140921381021	0.0329637034176727	0.201485876336318	1/258	2/15524	1029	CDKN2A	1
REACTOME_1538133	G0 and Early G1	1.20929730049114	0.035336698790665	0.201485876336318	2/258	18/15524	1859/3065	DYRK1A/HDAC1	2
REACTOME_6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1.62278156555648	0.0385913437454069	0.201485876336318	3/258	45/15524	7311/8178/9978	UBA52/ELL/RBX1	3
REACTOME_1362277	Transcription of E2F targets under negative control by DREAM complex	1.26764482837047	0.0390692092127807	0.201485876336318	2/258	19/15524	3065/4149	HDAC1/MAX	2
REACTOME_3232118	SUMOylation of transcription factors	1.33045484693134	0.0390692092127807	0.201485876336318	2/258	19/15524	1029/7022	CDKN2A/TFAP2C	2
REACTOME_168927	TICAM1, RIP1-mediated IKK complex recruitment	1.69970779961156	0.0429440308728545	0.201485876336318	2/258	20/15524	7311/7323	UBA52/UBE2D3	2
REACTOME_202427	Phosphorylation of CD3 and TCR zeta chains	1.40457756441654	0.0429440308728545	0.201485876336318	2/258	20/15524	3115/5795	HLA-DPB1/PTPRJ	2
REACTOME_5218921	VEGFR2 mediated cell proliferation	1.6373498701996	0.0429440308728545	0.201485876336318	2/258	20/15524	5335/5921	PLCG1/RASA1	2
REACTOME_5625900	RHO GTPases activate CIT	1.49451761280092	0.0429440308728545	0.201485876336318	2/258	20/15524	4627/4637	MYH9/MYL6	2
REACTOME_901032	ER Quality Control Compartment (ERQC)	1.4084940185076	0.0429440308728545	0.201485876336318	2/258	20/15524	267/7311	AMFR/UBA52	2
REACTOME_69231	Cyclin D associated events in G1	1.75247636791558	0.0430564785848841	0.201485876336318	3/258	47/15524	1029/5753/7311	CDKN2A/PTK6/UBA52	3
REACTOME_165181	Inhibition of TSC complex formation by PKB	1.22113095955686	0.0490373643195048	0.201485876336318	1/258	3/15524	7249	TSC2	1
REACTOME_167021	PLC-gamma1 signalling	0.778621175913828	0.0490373643195048	0.201485876336318	1/258	3/15524	5335	PLCG1	1
REACTOME_3645790	TGFBR2 Kinase Domain Mutants in Cancer	1.23355490416263	0.0490373643195048	0.201485876336318	1/258	3/15524	7046	TGFBR1	1
REACTOME_5627083	RHO GTPases regulate CFTR trafficking	0.932964609577312	0.0490373643195048	0.201485876336318	1/258	3/15524	23433	RHOQ	1
REACTOME_8849472	PTK6 Down-Regulation	0.912934197414895	0.0490373643195048	0.201485876336318	1/258	3/15524	5753	PTK6	1
REACTOME_9022538	Loss of MECP2 binding ability to 5mC-DNA	0.831744255520096	0.0490373643195048	0.201485876336318	1/258	3/15524	3065	HDAC1	1
REACTOME_9026527	Activated NTRK2 signals through PLCG1	0.778621175913828	0.0490373643195048	0.201485876336318	1/258	3/15524	5335	PLCG1	1
REACTOME_9034793	Activated NTRK3 signals through PLCG1	0.778621175913828	0.0490373643195048	0.201485876336318	1/258	3/15524	5335	PLCG1	1
REACTOME_9630794	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.911140921381021	0.0490373643195048	0.201485876336318	1/258	3/15524	1029	CDKN2A	1
REACTOME_9632700	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.911140921381021	0.0490373643195048	0.201485876336318	1/258	3/15524	1029	CDKN2A	1
REACTOME_9673766	Signaling by cytosolic PDGFRA and PDGFRB fusion proteins	1.21308843474971	0.0490373643195048	0.201485876336318	1/258	3/15524	57599	WDR48	1
REACTOME_5205685	PINK1-PRKN Mediated Mitophagy	1.32240867826944	0.0510978726802332	0.206609922241059	2/258	22/15524	7311/9474	UBA52/ATG5	2
REACTOME_5654732	Negative regulation of FGFR3 signaling	1.43120800819266	0.0510978726802332	0.206609922241059	2/258	22/15524	867/7311	CBL/UBA52	2
REACTOME_912631	Regulation of signaling by CBL	1.43120800819266	0.0510978726802332	0.206609922241059	2/258	22/15524	867/7311	CBL/UBA52	2
REACTOME_9613829	Chaperone Mediated Autophagy	1.27139905795305	0.0510978726802332	0.206609922241059	2/258	22/15524	3312/7311	HSPA8/UBA52	2
REACTOME_5654733	Negative regulation of FGFR4 signaling	1.43120800819266	0.0553658957512579	0.210181645431394	2/258	23/15524	867/7311	CBL/UBA52	2
REACTOME_5675482	Regulation of necroptotic cell death	1.37784330289131	0.0553658957512579	0.210181645431394	2/258	23/15524	7186/7311	TRAF2/UBA52	2
REACTOME_937041	IKK complex recruitment mediated by RIP1	1.69970779961156	0.0642577303638395	0.210181645431394	2/258	25/15524	7311/7323	UBA52/UBE2D3	2
REACTOME_1251932	PLCG1 events in ERBB2 signaling	0.778621175913828	0.064844874145262	0.210181645431394	1/258	4/15524	5335	PLCG1	1
REACTOME_167060	NGF processing	1.99594009768854	0.064844874145262	0.210181645431394	1/258	4/15524	5045	FURIN	1
REACTOME_204626	Hypusine synthesis from eIF5A-lysine	1.27252332316467	0.064844874145262	0.210181645431394	1/258	4/15524	83475	DOHH	1
REACTOME_351202	Metabolism of polyamines	0.808150861378757	0.064844874145262	0.210181645431394	1/258	4/15524	262	AMD1	1
REACTOME_3656535	TGFBR1 LBD Mutants in Cancer	1.23355490416263	0.064844874145262	0.210181645431394	1/258	4/15524	7046	TGFBR1	1
REACTOME_8849474	PTK6 Activates STAT3	0.912934197414895	0.064844874145262	0.210181645431394	1/258	4/15524	5753	PTK6	1
REACTOME_8866906	TFAP2 (AP-2) family regulates transcription of other transcription factors	0.844404774071026	0.064844874145262	0.210181645431394	1/258	4/15524	7022	TFAP2C	1
REACTOME_8868766	rRNA processing in the mitochondrion	0.955263003295382	0.064844874145262	0.210181645431394	1/258	4/15524	3028	HSD17B10	1
REACTOME_9683683	Maturation of protein E	0.895497576145148	0.064844874145262	0.210181645431394	1/258	4/15524	7311	UBA52	1
REACTOME_9694493	Maturation of protein E	0.895497576145148	0.064844874145262	0.210181645431394	1/258	4/15524	7311	UBA52	1
REACTOME_432722	Golgi Associated Vesicle Biogenesis	1.62387144514328	0.0661329175957891	0.21410819439471	3/258	56/15524	1176/1362/3312	AP3S1/CPD/HSPA8	3
REACTOME_6804756	Regulation of TP53 Activity through Phosphorylation	2.15647613554042	0.0671715489667657	0.217219106265212	4/258	92/15524	1457/5932/6877/7311	CSNK2A1/RBBP8/TAF5/UBA52	4
REACTOME_5654726	Negative regulation of FGFR1 signaling	1.43120800819266	0.0688713927600464	0.22129171758814	2/258	26/15524	867/7311	CBL/UBA52	2
REACTOME_4641258	Degradation of DVL	1.60719158956694	0.0689853564850645	0.22129171758814	3/258	57/15524	7311/8452/9978	UBA52/CUL3/RBX1	3
REACTOME_400253	Circadian Clock	1.81384139893761	0.0718927829964859	0.228728513957336	3/258	58/15524	7311/10498/10743	UBA52/CARM1/RAI1	3
REACTOME_1855204	Synthesis of IP3 and IP4 in the cytosol	1.98862054802207	0.0735903435880698	0.228728513957336	2/258	27/15524	5335/5728	PLCG1/PTEN	2
REACTOME_5654727	Negative regulation of FGFR2 signaling	1.43120800819266	0.0735903435880698	0.228728513957336	2/258	27/15524	867/7311	CBL/UBA52	2
REACTOME_201451	Signaling by BMP	1.74004145273087	0.0784098404097559	0.228728513957336	2/258	28/15524	4089/7323	SMAD4/UBE2D3	2
REACTOME_69205	G1/S-Specific Transcription	1.33761981815713	0.0784098404097559	0.228728513957336	2/258	28/15524	1719/3065	DHFR/HDAC1	2
REACTOME_76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	1.39566415456778	0.0784098404097559	0.228728513957336	2/258	28/15524	6619/10621	SNAPC3/POLR3F	2
REACTOME_175474	Assembly Of The HIV Virion	0.895497576145148	0.0803906230157854	0.228728513957336	1/258	5/15524	7311	UBA52	1
REACTOME_2644607	Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	0.765148295244186	0.0803906230157854	0.228728513957336	1/258	5/15524	9978	RBX1	1
REACTOME_6785470	tRNA processing in the mitochondrion	0.955263003295382	0.0803906230157854	0.228728513957336	1/258	5/15524	3028	HSD17B10	1
REACTOME_8849468	PTK6 Regulates Proteins Involved in RNA Processing	0.912934197414895	0.0803906230157854	0.228728513957336	1/258	5/15524	5753	PTK6	1
REACTOME_8849473	PTK6 Expression	0.912934197414895	0.0803906230157854	0.228728513957336	1/258	5/15524	5753	PTK6	1
REACTOME_8866376	Reelin signalling pathway	0.979624163277961	0.0803906230157854	0.228728513957336	1/258	5/15524	7436	VLDLR	1
REACTOME_8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	0.844404774071026	0.0803906230157854	0.228728513957336	1/258	5/15524	7022	TFAP2C	1
REACTOME_9693928	Defective RIPK1-mediated regulated necrosis	0.922577561825382	0.0803906230157854	0.228728513957336	1/258	5/15524	7186	TRAF2	1
REACTOME_9694614	Attachment and Entry	1.99594009768854	0.0803906230157854	0.228728513957336	1/258	5/15524	5045	FURIN	1
REACTOME_162588	Budding and maturation of HIV virion	1.500779748437	0.0833252682471665	0.233980702997571	2/258	29/15524	7311/79643	UBA52/CHMP6	2
REACTOME_186763	Downstream signal transduction	1.6373498701996	0.0833252682471665	0.233980702997571	2/258	29/15524	5335/5921	PLCG1/RASA1	2
REACTOME_380972	Energy dependent regulation of mTOR by LKB1-AMPK	1.66598906823054	0.0833252682471665	0.233980702997571	2/258	29/15524	7249/51719	TSC2/CAB39	2
REACTOME_5625740	RHO GTPases activate PKNs	1.49451761280092	0.0833252682471665	0.233980702997571	2/258	29/15524	4627/4637	MYH9/MYL6	2
REACTOME_933541	TRAF6 mediated IRF7 activation	1.28548466432108	0.0833252682471665	0.233980702997571	2/258	29/15524	3449/7186	IFNA16/TRAF2	2
REACTOME_182971	EGFR downregulation	1.43120800819266	0.0934260770221943	0.24570489649878	2/258	31/15524	867/7311	CBL/UBA52	2
REACTOME_2871809	FCERI mediated Ca+2 mobilization	1.18392130520887	0.0934260770221943	0.24570489649878	2/258	31/15524	5335/5534	PLCG1/PPP3R1	2
REACTOME_193670	p75NTR negatively regulates cell cycle via SC1	0.831744255520096	0.0956789289157739	0.24570489649878	1/258	6/15524	3065	HDAC1	1
REACTOME_5626978	TNFR1-mediated ceramide production	0.912263950806915	0.0956789289157739	0.24570489649878	1/258	6/15524	10399	RACK1	1
REACTOME_6782861	Synthesis of wybutosine at G37 of tRNA(Phe)	1.02060091507788	0.0956789289157739	0.24570489649878	1/258	6/15524	57570	TRMT5	1
REACTOME_8849470	PTK6 Regulates Cell Cycle	0.912934197414895	0.0956789289157739	0.24570489649878	1/258	6/15524	5753	PTK6	1
REACTOME_8857538	PTK6 promotes HIF1A stabilization	0.912934197414895	0.0956789289157739	0.24570489649878	1/258	6/15524	5753	PTK6	1
REACTOME_8964046	VLDL clearance	0.979624163277961	0.0956789289157739	0.24570489649878	1/258	6/15524	7436	VLDLR	1
REACTOME_947581	Molybdenum cofactor biosynthesis	0.787969773464169	0.0956789289157739	0.24570489649878	1/258	6/15524	9054	NFS1	1
