ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_3214841	PKMTs methylate histone lysines	-3.16846565633867	0.00685747307289549	0.203283396686343	6/370	71/15524	54904/6839/84193/84444/333932/387893	NSD3/SUV39H1/SETD3/DOT1L/H3C15/KMT5A	6
REACTOME_174362	Transport and synthesis of PAPS	-2.23126755284434	0.00797527993227666	0.214175519546962	2/370	6/15524	51000/347734	SLC35B3/SLC35B2	2
REACTOME_5663213	RHO GTPases Activate WASPs and WAVEs	-2.38706270262404	0.0102470398059709	0.234849447107798	4/370	36/15524	71/8936/10094/10096	ACTG1/WASF1/ARPC3/ACTR3	4
REACTOME_199992	trans-Golgi Network Vesicle Budding	-1.77708710454802	0.0109903073948829	0.234849447107798	2/370	7/15524	375/6844	ARF1/VAMP2	2
REACTOME_9022537	Loss of MECP2 binding ability to the NCoR/SMRT complex	-2.09950976744989	0.0109903073948829	0.234849447107798	2/370	7/15524	9611/79718	NCOR1/TBL1XR1	2
REACTOME_72203	Processing of Capped Intron-Containing Pre-mRNA	-3.5738634667504	0.0112779239089011	0.234849447107798	4/370	37/15524	3184/3185/3192/5436	HNRNPD/HNRNPF/HNRNPU/POLR2G	4
REACTOME_176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	-1.90850394859808	0.0113293307896045	0.234849447107798	3/370	20/15524	996/8556/8881	CDC27/CDC14A/CDC16	3
REACTOME_400206	Regulation of lipid metabolism by PPARalpha	-2.50222696601756	0.0113293307896045	0.234849447107798	3/370	20/15524	6604/9611/79718	SMARCD3/NCOR1/TBL1XR1	3
REACTOME_9687136	Aberrant regulation of mitotic exit in cancer due to RB1 defects	-1.84304935918024	0.0113293307896045	0.234849447107798	3/370	20/15524	996/6502/8881	CDC27/SKP2/CDC16	3
REACTOME_6784531	tRNA processing in the nucleus	-3.14283623174776	0.0113712172079537	0.234849447107798	5/370	57/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
REACTOME_8856828	Clathrin-mediated endocytosis	-3.73299502428152	0.0126635441240337	0.234849447107798	8/370	130/15524	71/160/1213/5869/6844/7474/10094/10096	ACTG1/AP2A1/CLTC/RAB5B/VAMP2/WNT5A/ARPC3/ACTR3	8
REACTOME_2559582	Senescence-Associated Secretory Phenotype (SASP)	-3.82027029457821	0.0134248149736953	0.234849447107798	7/370	106/15524	890/996/1021/3725/8340/8881/333932	CCNA2/CDC27/CDK6/JUN/H2BC13/CDC16/H3C15	7
REACTOME_163680	AMPK inhibits chREBP transcriptional activation activity	-1.54817592100719	0.0144244179104158	0.234849447107798	2/370	8/15524	6794/51094	STK11/ADIPOR1	2
REACTOME_8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	-1.99929032757415	0.0147776728979536	0.234849447107798	3/370	22/15524	823/824/3725	CAPN1/CAPN2/JUN	3
REACTOME_912631	Regulation of signaling by CBL	-2.76601369798093	0.0147776728979536	0.234849447107798	3/370	22/15524	1398/1399/7525	CRK/CRKL/YES1	3
REACTOME_9609523	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	-2.18744969075936	0.0147776728979536	0.234849447107798	3/370	22/15524	6844/23480/118424	VAMP2/SEC61G/UBE2J2	3
REACTOME_2029482	Regulation of actin dynamics for phagocytic cup formation	-3.22364314117301	0.0149639445794426	0.234849447107798	5/370	61/15524	71/1398/8936/10094/10096	ACTG1/CRK/WASF1/ARPC3/ACTR3	5
REACTOME_167590	Nef Mediated CD4 Down-regulation	-1.8142168120109	0.0182560318086439	0.234849447107798	2/370	9/15524	160/375	AP2A1/ARF1	2
REACTOME_727802	Transport of nucleotide sugars	-2.23126755284434	0.0182560318086439	0.234849447107798	2/370	9/15524	51000/347734	SLC35B3/SLC35B2	2
REACTOME_8940973	RUNX2 regulates osteoblast differentiation	-2.69282630677311	0.0187551596125278	0.234849447107798	3/370	24/15524	865/7525/10413	CBFB/YES1/YAP1	3
REACTOME_983712	Ion channel transport	-2.38648787829925	0.0187551596125278	0.234849447107798	3/370	24/15524	526/529/10312	ATP6V1B2/ATP6V1E1/TCIRG1	3
REACTOME_1989781	PPARA activates gene expression	-3.62825767122576	0.0201725963900524	0.234849447107798	7/370	115/15524	5244/6604/6667/9611/23179/29079/79718	ABCB4/SMARCD3/SP1/NCOR1/RGL1/MED4/TBL1XR1	7
REACTOME_5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	-4.66284658362867	0.0201725963900524	0.234849447107798	7/370	115/15524	3198/3725/5080/5436/8340/9611/333932	HOXA1/JUN/PAX6/POLR2G/H2BC13/NCOR1/H3C15	7
REACTOME_176408	Regulation of APC/C activators between G1/S and early anaphase	-2.31764199984489	0.0209442726398849	0.234849447107798	3/370	25/15524	890/996/8881	CCNA2/CDC27/CDC16	3
REACTOME_606279	Deposition of new CENPA-containing nucleosomes at the centromere	-3.0849628910034	0.0216612378136999	0.234849447107798	5/370	67/15524	4869/8340/8467/8607/51773	NPM1/H2BC13/SMARCA5/RUVBL1/RSF1	5
REACTOME_9018519	Estrogen-dependent gene expression	-4.78681870992963	0.0221086864306968	0.234849447107798	8/370	144/15524	865/3725/3838/5436/6387/6667/8340/333932	CBFB/JUN/KPNA2/POLR2G/CXCL12/SP1/H2BC13/H3C15	8
REACTOME_450341	Activation of the AP-1 family of transcription factors	-1.70043219260916	0.0224643552170241	0.234849447107798	2/370	10/15524	1432/3725	MAPK14/JUN	2
REACTOME_8875656	MET receptor recycling	-2.32415660989265	0.0224643552170241	0.234849447107798	2/370	10/15524	1398/1399	CRK/CRKL	2
REACTOME_77387	Insulin receptor recycling	-2.38648787829925	0.0232673999615611	0.234849447107798	3/370	26/15524	526/529/10312	ATP6V1B2/ATP6V1E1/TCIRG1	3
REACTOME_2559580	Oxidative Stress Induced Senescence	-3.27361046944386	0.0238207625106703	0.234849447107798	7/370	119/15524	1021/1432/3725/5606/8340/23466/333932	CDK6/MAPK14/JUN/MAP2K3/H2BC13/CBX6/H3C15	7
REACTOME_379401	Dopamine clearance from the synaptic cleft	-0.942714870423463	0.0238340633857257	0.234849447107798	1/370	1/15524	6531	SLC6A3	1
REACTOME_4793954	Defective MOGS causes MOGS-CDG (CDG-2b)	-0.826833296106023	0.0238340633857257	0.234849447107798	1/370	1/15524	7841	MOGS	1
REACTOME_5250982	Toxicity of tetanus toxin (TeNT)	-1.13704290972734	0.0238340633857257	0.234849447107798	1/370	1/15524	6844	VAMP2	1
REACTOME_5609977	Defective GALE can cause Epimerase-deficiency galactosemia (EDG)	-1.0508465000719	0.0238340633857257	0.234849447107798	1/370	1/15524	2582	GALE	1
REACTOME_5619073	Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)	-0.967860180343368	0.0238340633857257	0.234849447107798	1/370	1/15524	2645	GCK	1
REACTOME_5619081	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	-0.942714870423463	0.0238340633857257	0.234849447107798	1/370	1/15524	6531	SLC6A3	1
REACTOME_5660724	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)	-0.942714870423463	0.0238340633857257	0.234849447107798	1/370	1/15524	6531	SLC6A3	1
REACTOME_5678771	Defective ABCB4 causes PFIC3, ICP3 and GBD1	-0.844142504102654	0.0238340633857257	0.234849447107798	1/370	1/15524	5244	ABCB4	1
REACTOME_437239	Recycling pathway of L1	-2.71957634373215	0.0253238737983299	0.246063640407106	4/370	47/15524	71/160/1213/3897	ACTG1/AP2A1/CLTC/L1CAM	4
REACTOME_4551638	SUMOylation of chromatin organization proteins	-3.14283623174776	0.0256386388301696	0.247890868329804	5/370	70/15524	9818/11097/23511/55746/57122	NUP58/NUP42/NUP188/NUP133/NUP107	5
